Player,Team,,,Season,,,,,,MP,,,,,,,,,,,,,,,,,,,,,,,,,USG%,,,,,,,,,TS%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arslan Y.,Besiktas JK,Hapoel Tel Aviv,EuroCup,2023-2024,07/02/2024,18,REGULAR SEASON,H,L,17,0,0,0,0.00%,0,3,0.00%,0,3,0.00%,0,0,0.00%,0,2,2,1,1,0,0,3,2,-11,4,11.10%,0,77.4,112.9,-35.5,38.9,99.1,-60.2,0.00%,0.00%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,75.00%,0,0.00%,25.00%,25.00%,0.00%,12.50%,0.00%,50.00%,0.00%,11.10%,0.00%,0.00%,0.00%,0.00%,10.50%,0.00%,16.70%,50.00%,5.40%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Paris Basketball,EuroCup,2023-2024,30/01/2024,17,REGULAR SEASON,H,L,17,1,0,0,0.00%,0,1,0.00%,0,1,0.00%,1,2,50.00%,1,2,3,1,1,0,0,0,1,-25,3,9.10%,0.333,74.1,160.7,-86.6,69.7,146.6,-76.9,0.00%,25.00%,0.00%,0,0.00%,0,0.00%,0,33.30%,0,0.00%,0,33.30%,33.30%,33.30%,0.00%,20.00%,20.00%,0.00%,0.00%,11.10%,8.30%,14.30%,0.00%,0.00%,18.20%,16.70%,33.30%,0.00%,13.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,London Lions,EuroCup,2023-2024,24/01/2024,16,REGULAR SEASON,A,L,20,0,0,3,0.00%,0,2,0.00%,0,5,0.00%,0,0,0.00%,4,5,9,1,2,0,0,1,0,-13,7,13.70%,0,89.7,117.1,-27.4,42.2,121.6,-79.4,0.00%,0.00%,0.00%,0,42.90%,0,0.00%,0,0.00%,0,28.60%,0,0.00%,28.60%,28.60%,0.00%,8.30%,0.00%,25.00%,0.00%,11.10%,14.30%,10.50%,25.00%,0.00%,35.70%,25.00%,60.00%,25.00%,21.40%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Hamburg Towers,EuroCup,2023-2024,17/01/2024,15,REGULAR SEASON,A,W,0,0,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,100.00%,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Reyer Venezia,EuroCup,2023-2024,10/01/2024,14,REGULAR SEASON,A,L,27,9,1,2,50.00%,1,3,33.30%,2,5,40.00%,4,6,66.70%,2,5,7,2,0,0,0,3,3,0,8,12.70%,1.125,125.9,128.3,-2.4,139.3,122.4,16.9,50.00%,56.30%,0.00%,0,25.00%,1,0.00%,0,0.00%,0,37.50%,1,37.50%,0.00%,0.00%,0.00%,8.00%,8.30%,12.50%,0.00%,20.00%,7.70%,12.50%,0.00%,16.70%,20.80%,26.30%,0.00%,0.00%,14.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Wolves Vilnius,EuroCup,2023-2024,27/12/2023,13,REGULAR SEASON,H,W,20,8,1,2,50.00%,1,2,50.00%,2,4,50.00%,3,3,100.00%,0,0,0,0,0,0,0,3,4,-5,5,11.10%,1.6,84.2,102.8,-18.6,179.7,102.9,76.8,62.50%,80.00%,20.00%,2,0.00%,0,20.00%,0,20.00%,0,20.00%,3,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,KK Cedevita Junior,EuroCup,2023-2024,19/12/2023,12,REGULAR SEASON,A,W,18,13,4,5,80.00%,1,3,33.30%,5,8,62.50%,2,2,100.00%,0,1,1,2,0,1,0,2,3,-3,9,25.00%,1.444,100,102.9,-2.9,157.8,99.1,58.7,68.80%,72.20%,11.10%,2,33.30%,1.33,11.10%,2,0.00%,0,33.30%,1,11.10%,0.00%,0.00%,0.00%,18.20%,14.30%,100.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,9.10%,0.00%,0.00%,100.00%,3.70%,2.90%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,BC Prometey,EuroCup,2023-2024,13/12/2023,11,REGULAR SEASON,A,L,28,7,1,1,100.00%,1,4,25.00%,2,5,40.00%,2,2,100.00%,1,5,6,3,2,0,0,1,1,-2,8,12.90%,0.875,96.4,98.2,-1.8,107.8,96.6,11.2,50.00%,58.30%,0.00%,0,12.50%,2,0.00%,0,0.00%,0,50.00%,0.75,12.50%,25.00%,0.00%,25.00%,14.30%,18.20%,25.00%,0.00%,27.30%,3.40%,7.70%,0.00%,0.00%,22.70%,8.30%,44.40%,0.00%,11.80%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Badalona,EuroCup,2023-2024,06/12/2023,10,REGULAR SEASON,H,L,13,0,0,1,0.00%,0,2,0.00%,0,3,0.00%,0,0,0.00%,0,1,1,2,1,0,0,1,0,-3,4,13.80%,0,88.9,112.5,-23.6,52.7,108.7,-56,0.00%,0.00%,0.00%,0,0.00%,0,25.00%,0,0.00%,0,50.00%,0,0.00%,25.00%,0.00%,25.00%,25.00%,16.70%,50.00%,0.00%,20.00%,0.00%,0.00%,0.00%,0.00%,7.70%,16.70%,0.00%,0.00%,3.70%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Hapoel Tel Aviv,EuroCup,2023-2024,29/11/2023,9,REGULAR SEASON,A,L,19,2,1,3,33.30%,0,1,0.00%,1,4,25.00%,0,0,0.00%,0,4,4,0,0,0,0,2,0,-7,4,9.10%,0.5,102.6,120.5,-17.9,61.2,115.1,-53.9,25.00%,25.00%,0.00%,0,50.00%,1,25.00%,0,0.00%,0,25.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,30.80%,0.00%,66.70%,0.00%,12.90%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Paris Basketball,EuroCup,2023-2024,21/11/2023,8,REGULAR SEASON,A,W,27,15,2,7,28.60%,3,6,50.00%,5,13,38.50%,2,2,100.00%,2,2,4,3,0,0,0,1,2,8,14,23.70%,1.071,122.2,104.4,17.8,129.4,104.9,24.5,50.00%,53.60%,0.00%,0,50.00%,0.57,0.00%,0,0.00%,0,42.90%,1.5,7.10%,0.00%,0.00%,0.00%,15.00%,27.30%,0.00%,0.00%,27.30%,6.70%,6.30%,7.70%,0.00%,9.50%,15.40%,0.00%,0.00%,7.80%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,London Lions,EuroCup,2023-2024,15/11/2023,7,REGULAR SEASON,H,L,20,3,0,1,0.00%,0,3,0.00%,0,4,0.00%,3,4,75.00%,0,1,1,3,1,2,0,2,2,-10,7,16.30%,0.429,102.8,130.6,-27.8,84.8,121.1,-36.3,0.00%,25.00%,14.30%,0,0.00%,0,0.00%,0,28.60%,0,14.30%,0,28.60%,14.30%,0.00%,14.30%,25.00%,25.00%,20.00%,0.00%,27.30%,0.00%,0.00%,0.00%,0.00%,9.10%,0.00%,16.70%,0.00%,2.90%,5.60%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Hamburg Towers,EuroCup,2023-2024,08/11/2023,6,REGULAR SEASON,H,W,22,10,2,3,66.70%,2,3,66.70%,4,6,66.70%,0,0,0.00%,0,2,2,0,0,1,0,1,3,4,6,14.00%,1.667,120.5,110.3,10.2,170.5,97.4,73.1,83.30%,83.30%,0.00%,0,16.70%,2,33.30%,1,16.70%,0,33.30%,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.10%,9.10%,20.00%,0.00%,6.30%,2.60%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Reyer Venezia,EuroCup,2023-2024,01/11/2023,5,REGULAR SEASON,H,W,17,2,1,1,100.00%,0,1,0.00%,1,2,50.00%,0,0,0.00%,2,2,4,0,0,0,0,2,0,5,2,6.10%,1,120,100,20,131.9,102.5,29.4,50.00%,50.00%,0.00%,0,50.00%,2,0.00%,0,0.00%,0,50.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,14.30%,25.00%,12.50%,0.00%,14.30%,28.60%,0.00%,0.00%,14.30%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Wolves Vilnius,EuroCup,2023-2024,24/10/2023,4,REGULAR SEASON,A,L,17,2,1,2,50.00%,0,1,0.00%,1,3,33.30%,0,0,0.00%,0,2,2,0,2,0,0,2,0,-9,5,13.90%,0.4,93.8,121.9,-28.1,24.5,104.6,-80.1,33.30%,33.30%,0.00%,0,40.00%,1,0.00%,0,0.00%,0,20.00%,0,0.00%,40.00%,20.00%,20.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.30%,16.70%,0.00%,0.00%,7.10%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,KK Cedevita Junior,EuroCup,2023-2024,18/10/2023,3,REGULAR SEASON,H,W,20,4,0,2,0.00%,1,3,33.30%,1,5,20.00%,1,2,50.00%,0,1,1,0,0,0,0,2,2,-5,6,13.00%,0.667,102.9,114.3,-11.4,39,113.5,-74.5,30.00%,33.30%,0.00%,0,16.70%,0,16.70%,0,0.00%,0,50.00%,1,16.70%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,7.10%,11.10%,0.00%,0.00%,2.40%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,BC Prometey,EuroCup,2023-2024,10/10/2023,2,REGULAR SEASON,H,W,28,24,3,4,75.00%,5,7,71.40%,8,11,72.70%,3,4,75.00%,0,1,1,3,1,0,0,2,2,17,13,25.00%,1.846,138.8,106.3,32.5,182.9,103.5,79.4,95.50%,100.00%,0.00%,0,7.70%,2,23.10%,1.33,23.10%,3,23.10%,1,7.70%,7.70%,7.70%,0.00%,12.00%,14.30%,33.30%,0.00%,27.30%,0.00%,0.00%,0.00%,0.00%,3.60%,5.60%,0.00%,0.00%,2.30%,0.00%,0.00%,0.00%,0.00%
Arslan Y.,Besiktas JK,Badalona,EuroCup,2023-2024,04/10/2023,1,REGULAR SEASON,A,W,30,13,1,5,20.00%,3,7,42.90%,4,12,33.30%,2,2,100.00%,1,7,8,1,0,0,0,1,3,8,13,20.00%,1,94.5,74.6,19.9,94.9,75,19.9,45.80%,50.00%,7.70%,2,23.10%,0,7.70%,0,0.00%,0,53.80%,1.29,7.70%,0.00%,0.00%,0.00%,4.80%,8.30%,0.00%,0.00%,11.10%,3.20%,6.30%,0.00%,0.00%,25.90%,33.30%,10.00%,50.00%,13.80%,0.00%,0.00%,0.00%,0.00%
